4294A REV1.11
"DATE: Dec 21 2017"
"Trace A: inductance, Trace B: resistance"

"MEASURE PARAMETER: Ls - Rs"
"ADAPTER: NONE"
"SWEEP TYPE: LIN FREQ"
"NUMBER of POINTS: 201"
"POINT DELAY TIME:  0 Sec"
"SWEEP DELAY TIME:  0 Sec"
"OSC LEVEL:  500 mVolt"
"DC BIAS: OFF"
"BW: 1"
"SWEEP AVERAGING: OFF"
"POINT AVERAGING: OFF"


"TRACE: A"
"FORMAT: LINEAR"

"Frequency"	"Data Trace Real"	"Data Trace Imag"
5.65500000000e+05	3.525532e-04	0.000000e+00
5.75000000000e+05	3.538609e-04	0.000000e+00
5.84500000000e+05	3.551960e-04	0.000000e+00
5.94000000000e+05	3.566317e-04	0.000000e+00
6.03500000000e+05	3.581861e-04	0.000000e+00
6.13000000000e+05	3.595344e-04	0.000000e+00
6.22500000000e+05	3.610606e-04	0.000000e+00
6.32000000000e+05	3.626684e-04	0.000000e+00
6.41500000000e+05	3.641337e-04	0.000000e+00
6.51000000000e+05	3.656821e-04	0.000000e+00
6.60500000000e+05	3.673530e-04	0.000000e+00
6.70000000000e+05	3.689266e-04	0.000000e+00
6.79500000000e+05	3.707939e-04	0.000000e+00
6.89000000000e+05	3.726257e-04	0.000000e+00
6.98500000000e+05	3.744799e-04	0.000000e+00
7.08000000000e+05	3.761857e-04	0.000000e+00
7.17500000000e+05	3.781576e-04	0.000000e+00
7.27000000000e+05	3.799776e-04	0.000000e+00
7.36500000000e+05	3.820236e-04	0.000000e+00
7.46000000000e+05	3.841191e-04	0.000000e+00
7.55500000000e+05	3.862313e-04	0.000000e+00
7.65000000000e+05	3.882927e-04	0.000000e+00
7.74500000000e+05	3.904233e-04	0.000000e+00
7.84000000000e+05	3.927195e-04	0.000000e+00
7.93500000000e+05	3.950162e-04	0.000000e+00
8.03000000000e+05	3.973274e-04	0.000000e+00
8.12500000000e+05	3.996493e-04	0.000000e+00
8.22000000000e+05	4.020482e-04	0.000000e+00
8.31500000000e+05	4.045058e-04	0.000000e+00
8.41000000000e+05	4.070231e-04	0.000000e+00
8.50500000000e+05	4.096199e-04	0.000000e+00
8.60000000000e+05	4.123331e-04	0.000000e+00
8.69500000000e+05	4.151425e-04	0.000000e+00
8.79000000000e+05	4.179590e-04	0.000000e+00
8.88500000000e+05	4.208384e-04	0.000000e+00
8.98000000000e+05	4.236590e-04	0.000000e+00
9.07500000000e+05	4.265468e-04	0.000000e+00
9.17000000000e+05	4.295277e-04	0.000000e+00
9.26500000000e+05	4.327079e-04	0.000000e+00
9.36000000000e+05	4.359245e-04	0.000000e+00
9.45500000000e+05	4.391089e-04	0.000000e+00
9.55000000000e+05	4.425344e-04	0.000000e+00
9.64500000000e+05	4.459381e-04	0.000000e+00
9.74000000000e+05	4.491016e-04	0.000000e+00
9.83500000000e+05	4.527819e-04	0.000000e+00
9.93000000000e+05	4.564872e-04	0.000000e+00
1.00250000000e+06	4.604386e-04	0.000000e+00
1.01200000000e+06	4.642138e-04	0.000000e+00
1.02150000000e+06	4.679623e-04	0.000000e+00
1.03100000000e+06	4.720071e-04	0.000000e+00
1.04050000000e+06	4.760394e-04	0.000000e+00
1.05000000000e+06	4.801916e-04	0.000000e+00
1.05950000000e+06	4.845940e-04	0.000000e+00
1.06900000000e+06	4.891864e-04	0.000000e+00
1.07850000000e+06	4.938025e-04	0.000000e+00
1.08800000000e+06	4.983371e-04	0.000000e+00
1.09750000000e+06	5.029838e-04	0.000000e+00
1.10700000000e+06	5.081123e-04	0.000000e+00
1.11650000000e+06	5.130835e-04	0.000000e+00
1.12600000000e+06	5.183765e-04	0.000000e+00
1.13550000000e+06	5.233671e-04	0.000000e+00
1.14500000000e+06	5.290576e-04	0.000000e+00
1.15450000000e+06	5.346006e-04	0.000000e+00
1.16400000000e+06	5.405457e-04	0.000000e+00
1.17350000000e+06	5.468116e-04	0.000000e+00
1.18300000000e+06	5.529161e-04	0.000000e+00
1.19250000000e+06	5.589020e-04	0.000000e+00
1.20200000000e+06	5.654343e-04	0.000000e+00
1.21150000000e+06	5.719242e-04	0.000000e+00
1.22100000000e+06	5.790712e-04	0.000000e+00
1.23050000000e+06	5.860951e-04	0.000000e+00
1.24000000000e+06	5.936105e-04	0.000000e+00
1.24950000000e+06	6.012409e-04	0.000000e+00
1.25900000000e+06	6.089705e-04	0.000000e+00
1.26850000000e+06	6.171714e-04	0.000000e+00
1.27800000000e+06	6.255357e-04	0.000000e+00
1.28750000000e+06	6.341477e-04	0.000000e+00
1.29700000000e+06	6.430045e-04	0.000000e+00
1.30650000000e+06	6.524866e-04	0.000000e+00
1.31600000000e+06	6.618276e-04	0.000000e+00
1.32550000000e+06	6.716956e-04	0.000000e+00
1.33500000000e+06	6.820199e-04	0.000000e+00
1.34450000000e+06	6.927010e-04	0.000000e+00
1.35400000000e+06	7.036926e-04	0.000000e+00
1.36350000000e+06	7.151547e-04	0.000000e+00
1.37300000000e+06	7.274344e-04	0.000000e+00
1.38250000000e+06	7.397527e-04	0.000000e+00
1.39200000000e+06	7.526085e-04	0.000000e+00
1.40150000000e+06	7.660970e-04	0.000000e+00
1.41100000000e+06	7.799249e-04	0.000000e+00
1.42050000000e+06	7.944316e-04	0.000000e+00
1.43000000000e+06	8.095212e-04	0.000000e+00
1.43950000000e+06	8.253496e-04	0.000000e+00
1.44900000000e+06	8.424695e-04	0.000000e+00
1.45850000000e+06	8.597271e-04	0.000000e+00
1.46800000000e+06	8.771525e-04	0.000000e+00
1.47750000000e+06	8.963429e-04	0.000000e+00
1.48700000000e+06	9.162070e-04	0.000000e+00
1.49650000000e+06	9.372410e-04	0.000000e+00
1.50600000000e+06	9.592368e-04	0.000000e+00
1.51550000000e+06	9.819852e-04	0.000000e+00
1.52500000000e+06	1.006354e-03	0.000000e+00
1.53450000000e+06	1.032385e-03	0.000000e+00
1.54400000000e+06	1.057929e-03	0.000000e+00
1.55350000000e+06	1.086735e-03	0.000000e+00
1.56300000000e+06	1.117161e-03	0.000000e+00
1.57250000000e+06	1.147611e-03	0.000000e+00
1.58200000000e+06	1.181288e-03	0.000000e+00
1.59150000000e+06	1.216605e-03	0.000000e+00
1.60100000000e+06	1.253995e-03	0.000000e+00
1.61050000000e+06	1.292912e-03	0.000000e+00
1.62000000000e+06	1.334952e-03	0.000000e+00
1.62950000000e+06	1.378764e-03	0.000000e+00
1.63900000000e+06	1.425732e-03	0.000000e+00
1.64850000000e+06	1.473975e-03	0.000000e+00
1.65800000000e+06	1.526142e-03	0.000000e+00
1.66750000000e+06	1.579742e-03	0.000000e+00
1.67700000000e+06	1.637545e-03	0.000000e+00
1.68650000000e+06	1.695842e-03	0.000000e+00
1.69600000000e+06	1.756193e-03	0.000000e+00
1.70550000000e+06	1.819230e-03	0.000000e+00
1.71500000000e+06	1.880144e-03	0.000000e+00
1.72450000000e+06	1.938368e-03	0.000000e+00
1.73400000000e+06	1.991301e-03	0.000000e+00
1.74350000000e+06	2.034065e-03	0.000000e+00
1.75300000000e+06	2.061185e-03	0.000000e+00
1.76250000000e+06	2.064804e-03	0.000000e+00
1.77200000000e+06	2.032320e-03	0.000000e+00
1.78150000000e+06	1.956915e-03	0.000000e+00
1.79100000000e+06	1.816904e-03	0.000000e+00
1.80050000000e+06	1.597659e-03	0.000000e+00
1.81000000000e+06	1.294553e-03	0.000000e+00
1.81950000000e+06	9.101070e-04	0.000000e+00
1.82900000000e+06	4.656513e-04	0.000000e+00
1.83850000000e+06	-4.356902e-06	0.000000e+00
1.84800000000e+06	-4.575184e-04	0.000000e+00
1.85750000000e+06	-8.662367e-04	0.000000e+00
1.86700000000e+06	-1.198499e-03	0.000000e+00
1.87650000000e+06	-1.442427e-03	0.000000e+00
1.88600000000e+06	-1.625027e-03	0.000000e+00
1.89550000000e+06	-1.727850e-03	0.000000e+00
1.90500000000e+06	-1.787492e-03	0.000000e+00
1.91450000000e+06	-1.799849e-03	0.000000e+00
1.92400000000e+06	-1.788690e-03	0.000000e+00
1.93350000000e+06	-1.756630e-03	0.000000e+00
1.94300000000e+06	-1.712003e-03	0.000000e+00
1.95250000000e+06	-1.664681e-03	0.000000e+00
1.96200000000e+06	-1.609627e-03	0.000000e+00
1.97150000000e+06	-1.553905e-03	0.000000e+00
1.98100000000e+06	-1.500113e-03	0.000000e+00
1.99050000000e+06	-1.444943e-03	0.000000e+00
2.00000000000e+06	-1.391428e-03	0.000000e+00


"TRACE: B"
"FORMAT: LINEAR"

"Frequency"	"Data Trace Real"	"Data Trace Imag"
1.00000000000e+05	1.451462e+00	0.000000e+00
1.09500000000e+05	1.739181e+00	0.000000e+00
1.19000000000e+05	1.872320e+00	0.000000e+00
1.28500000000e+05	1.991894e+00	0.000000e+00
1.38000000000e+05	2.102970e+00	0.000000e+00
1.47500000000e+05	2.399733e+00	0.000000e+00
1.57000000000e+05	2.359436e+00	0.000000e+00
1.66500000000e+05	2.366108e+00	0.000000e+00
1.76000000000e+05	2.562447e+00	0.000000e+00
1.85500000000e+05	2.699429e+00	0.000000e+00
1.95000000000e+05	2.615067e+00	0.000000e+00
2.04500000000e+05	3.203433e+00	0.000000e+00
2.14000000000e+05	3.091898e+00	0.000000e+00
2.23500000000e+05	3.580668e+00	0.000000e+00
2.33000000000e+05	3.625257e+00	0.000000e+00
2.42500000000e+05	3.360622e+00	0.000000e+00
2.52000000000e+05	3.647667e+00	0.000000e+00
2.61500000000e+05	4.311565e+00	0.000000e+00
2.71000000000e+05	4.167708e+00	0.000000e+00
2.80500000000e+05	4.599743e+00	0.000000e+00
2.90000000000e+05	4.494550e+00	0.000000e+00
2.99500000000e+05	4.865234e+00	0.000000e+00
3.09000000000e+05	4.893608e+00	0.000000e+00
3.18500000000e+05	5.114782e+00	0.000000e+00
3.28000000000e+05	4.860889e+00	0.000000e+00
3.37500000000e+05	5.351564e+00	0.000000e+00
3.47000000000e+05	5.481028e+00	0.000000e+00
3.56500000000e+05	5.716070e+00	0.000000e+00
3.66000000000e+05	6.140270e+00	0.000000e+00
3.75500000000e+05	6.060514e+00	0.000000e+00
3.85000000000e+05	6.666599e+00	0.000000e+00
3.94500000000e+05	6.427593e+00	0.000000e+00
4.04000000000e+05	6.974487e+00	0.000000e+00
4.13500000000e+05	7.194942e+00	0.000000e+00
4.23000000000e+05	7.343002e+00	0.000000e+00
4.32500000000e+05	7.865271e+00	0.000000e+00
4.42000000000e+05	8.009430e+00	0.000000e+00
4.51500000000e+05	8.437485e+00	0.000000e+00
4.61000000000e+05	8.398388e+00	0.000000e+00
4.70500000000e+05	9.002590e+00	0.000000e+00
4.80000000000e+05	8.980461e+00	0.000000e+00
4.89500000000e+05	8.844624e+00	0.000000e+00
4.99000000000e+05	9.833809e+00	0.000000e+00
5.08500000000e+05	1.004381e+01	0.000000e+00
5.18000000000e+05	1.056456e+01	0.000000e+00
5.27500000000e+05	1.086758e+01	0.000000e+00
5.37000000000e+05	1.125818e+01	0.000000e+00
5.46500000000e+05	1.132145e+01	0.000000e+00
5.56000000000e+05	1.168758e+01	0.000000e+00
5.65500000000e+05	1.294627e+01	0.000000e+00
5.75000000000e+05	1.263002e+01	0.000000e+00
5.84500000000e+05	1.347020e+01	0.000000e+00
5.94000000000e+05	1.390745e+01	0.000000e+00
6.03500000000e+05	1.499997e+01	0.000000e+00
6.13000000000e+05	1.545305e+01	0.000000e+00
6.22500000000e+05	1.535651e+01	0.000000e+00
6.32000000000e+05	1.631988e+01	0.000000e+00
6.41500000000e+05	1.774500e+01	0.000000e+00
6.51000000000e+05	1.812430e+01	0.000000e+00
6.60500000000e+05	1.892696e+01	0.000000e+00
6.70000000000e+05	1.973596e+01	0.000000e+00
6.79500000000e+05	2.089472e+01	0.000000e+00
6.89000000000e+05	2.230729e+01	0.000000e+00
6.98500000000e+05	2.347007e+01	0.000000e+00
7.08000000000e+05	2.345494e+01	0.000000e+00
7.17500000000e+05	2.534705e+01	0.000000e+00
7.27000000000e+05	2.576356e+01	0.000000e+00
7.36500000000e+05	2.680206e+01	0.000000e+00
7.46000000000e+05	2.903970e+01	0.000000e+00
7.55500000000e+05	3.040189e+01	0.000000e+00
7.65000000000e+05	3.090678e+01	0.000000e+00
7.74500000000e+05	3.279971e+01	0.000000e+00
7.84000000000e+05	3.500620e+01	0.000000e+00
7.93500000000e+05	3.509904e+01	0.000000e+00
8.03000000000e+05	3.943488e+01	0.000000e+00
8.12500000000e+05	4.005247e+01	0.000000e+00
8.22000000000e+05	4.237477e+01	0.000000e+00
8.31500000000e+05	4.404745e+01	0.000000e+00
8.41000000000e+05	4.727962e+01	0.000000e+00
8.50500000000e+05	5.029555e+01	0.000000e+00
8.60000000000e+05	5.113344e+01	0.000000e+00
8.69500000000e+05	5.490533e+01	0.000000e+00
8.79000000000e+05	5.666617e+01	0.000000e+00
8.88500000000e+05	6.100742e+01	0.000000e+00
8.98000000000e+05	6.347426e+01	0.000000e+00
9.07500000000e+05	6.561060e+01	0.000000e+00
9.17000000000e+05	7.067026e+01	0.000000e+00
9.26500000000e+05	7.446542e+01	0.000000e+00
9.36000000000e+05	7.733340e+01	0.000000e+00
9.45500000000e+05	8.197382e+01	0.000000e+00
9.55000000000e+05	8.400729e+01	0.000000e+00
9.64500000000e+05	8.887329e+01	0.000000e+00
9.74000000000e+05	9.440094e+01	0.000000e+00
9.83500000000e+05	9.894122e+01	0.000000e+00
9.93000000000e+05	1.035973e+02	0.000000e+00
1.00250000000e+06	1.093742e+02	0.000000e+00
1.01200000000e+06	1.141703e+02	0.000000e+00
1.02150000000e+06	1.195889e+02	0.000000e+00
1.03100000000e+06	1.261091e+02	0.000000e+00
1.04050000000e+06	1.323472e+02	0.000000e+00
1.05000000000e+06	1.379304e+02	0.000000e+00
1.05950000000e+06	1.451999e+02	0.000000e+00
1.06900000000e+06	1.519539e+02	0.000000e+00
1.07850000000e+06	1.590799e+02	0.000000e+00
1.08800000000e+06	1.687764e+02	0.000000e+00
1.09750000000e+06	1.761914e+02	0.000000e+00
1.10700000000e+06	1.845004e+02	0.000000e+00
1.11650000000e+06	1.920187e+02	0.000000e+00
1.12600000000e+06	2.032455e+02	0.000000e+00
1.13550000000e+06	2.119366e+02	0.000000e+00
1.14500000000e+06	2.222148e+02	0.000000e+00
1.15450000000e+06	2.311140e+02	0.000000e+00
1.16400000000e+06	2.421299e+02	0.000000e+00
1.17350000000e+06	2.567249e+02	0.000000e+00
1.18300000000e+06	2.666578e+02	0.000000e+00
1.19250000000e+06	2.818000e+02	0.000000e+00
1.20200000000e+06	2.953251e+02	0.000000e+00
1.21150000000e+06	3.067812e+02	0.000000e+00
1.22100000000e+06	3.260147e+02	0.000000e+00
1.23050000000e+06	3.413347e+02	0.000000e+00
1.24000000000e+06	3.596799e+02	0.000000e+00
1.24950000000e+06	3.755991e+02	0.000000e+00
1.25900000000e+06	3.964951e+02	0.000000e+00
1.26850000000e+06	4.167274e+02	0.000000e+00
1.27800000000e+06	4.373191e+02	0.000000e+00
1.28750000000e+06	4.584547e+02	0.000000e+00
1.29700000000e+06	4.833052e+02	0.000000e+00
1.30650000000e+06	5.073253e+02	0.000000e+00
1.31600000000e+06	5.349675e+02	0.000000e+00
1.32550000000e+06	5.642291e+02	0.000000e+00
1.33500000000e+06	5.906907e+02	0.000000e+00
1.34450000000e+06	6.258431e+02	0.000000e+00
1.35400000000e+06	6.578436e+02	0.000000e+00
1.36350000000e+06	6.920294e+02	0.000000e+00
1.37300000000e+06	7.304366e+02	0.000000e+00
1.38250000000e+06	7.724871e+02	0.000000e+00
1.39200000000e+06	8.145702e+02	0.000000e+00
1.40150000000e+06	8.608157e+02	0.000000e+00
1.41100000000e+06	9.125881e+02	0.000000e+00
1.42050000000e+06	9.642043e+02	0.000000e+00
1.43000000000e+06	1.020407e+03	0.000000e+00
1.43950000000e+06	1.079929e+03	0.000000e+00
1.44900000000e+06	1.145837e+03	0.000000e+00
1.45850000000e+06	1.218121e+03	0.000000e+00
1.46800000000e+06	1.297143e+03	0.000000e+00
1.47750000000e+06	1.380939e+03	0.000000e+00
1.48700000000e+06	1.471385e+03	0.000000e+00
1.49650000000e+06	1.570656e+03	0.000000e+00
1.50600000000e+06	1.670950e+03	0.000000e+00
1.51550000000e+06	1.790019e+03	0.000000e+00
1.52500000000e+06	1.920221e+03	0.000000e+00
1.53450000000e+06	2.056248e+03	0.000000e+00
1.54400000000e+06	2.211216e+03	0.000000e+00
1.55350000000e+06	2.379196e+03	0.000000e+00
1.56300000000e+06	2.549822e+03	0.000000e+00
1.57250000000e+06	2.761104e+03	0.000000e+00
1.58200000000e+06	2.987707e+03	0.000000e+00
1.59150000000e+06	3.233941e+03	0.000000e+00
1.60100000000e+06	3.512147e+03	0.000000e+00
1.61050000000e+06	3.828343e+03	0.000000e+00
1.62000000000e+06	4.179076e+03	0.000000e+00
1.62950000000e+06	4.564096e+03	0.000000e+00
1.63900000000e+06	5.015662e+03	0.000000e+00
1.64850000000e+06	5.513847e+03	0.000000e+00
1.65800000000e+06	6.074545e+03	0.000000e+00
1.66750000000e+06	6.750803e+03	0.000000e+00
1.67700000000e+06	7.474654e+03	0.000000e+00
1.68650000000e+06	8.334236e+03	0.000000e+00
1.69600000000e+06	9.327521e+03	0.000000e+00
1.70550000000e+06	1.048864e+04	0.000000e+00
1.71500000000e+06	1.179644e+04	0.000000e+00
1.72450000000e+06	1.334716e+04	0.000000e+00
1.73400000000e+06	1.510092e+04	0.000000e+00
1.74350000000e+06	1.721217e+04	0.000000e+00
1.75300000000e+06	1.958024e+04	0.000000e+00
1.76250000000e+06	2.233072e+04	0.000000e+00
1.77200000000e+06	2.543469e+04	0.000000e+00
1.78150000000e+06	2.886778e+04	0.000000e+00
1.79100000000e+06	3.253995e+04	0.000000e+00
1.80050000000e+06	3.617939e+04	0.000000e+00
1.81000000000e+06	3.945409e+04	0.000000e+00
1.81950000000e+06	4.229542e+04	0.000000e+00
1.82900000000e+06	4.401117e+04	0.000000e+00
1.83850000000e+06	4.455784e+04	0.000000e+00
1.84800000000e+06	4.378037e+04	0.000000e+00
1.85750000000e+06	4.176291e+04	0.000000e+00
1.86700000000e+06	3.908916e+04	0.000000e+00
1.87650000000e+06	3.589176e+04	0.000000e+00
1.88600000000e+06	3.245666e+04	0.000000e+00
1.89550000000e+06	2.911397e+04	0.000000e+00
1.90500000000e+06	2.605217e+04	0.000000e+00
1.91450000000e+06	2.323973e+04	0.000000e+00
1.92400000000e+06	2.073712e+04	0.000000e+00
1.93350000000e+06	1.855278e+04	0.000000e+00
1.94300000000e+06	1.664427e+04	0.000000e+00
1.95250000000e+06	1.496966e+04	0.000000e+00
1.96200000000e+06	1.351759e+04	0.000000e+00
1.97150000000e+06	1.223460e+04	0.000000e+00
1.98100000000e+06	1.112990e+04	0.000000e+00
1.99050000000e+06	1.015007e+04	0.000000e+00
2.00000000000e+06	9.278590e+03	0.000000e+00
